func,samples,boundsType,a,b,time,result
2,1568,6,100,150,36.098500,3.141593
1,1600,1,100,150,44.221200,1.429960
2,1600,1,100,150,33.990100,0.785398
1,1600,2,100,150,45.423467,1.451003
2,1600,2,100,150,34.735800,0.785398
1,1600,3,100,150,45.059367,2.859921
2,1600,3,100,150,34.581667,1.570796
1,1600,4,100,150,45.767900,2.902006
2,1600,4,100,150,35.526933,1.570796
1,1600,5,100,150,45.057267,5.719842
2,1600,5,100,150,35.104700,3.141593
1,1600,6,100,150,46.173567,5.804011
2,1600,6,100,150,34.890533,3.141593
1,1632,1,100,150,46.448000,1.429960
2,1632,1,100,150,36.078133,0.785398
1,1632,2,100,150,48.642533,1.451003
2,1632,2,100,150,37.553900,0.785398
1,1632,3,100,150,46.702100,2.859921
2,1632,3,100,150,36.339867,1.570796
1,1632,4,100,150,47.524100,2.902006
2,1632,4,100,150,36.947700,1.570796
1,1632,5,100,150,46.376833,5.719842
2,1632,5,100,150,36.231767,3.141593
1,1632,6,100,150,48.297400,5.804011
2,1632,6,100,150,37.498200,3.141593
1,1664,1,100,150,48.106267,1.429960
2,1664,1,100,150,36.887567,0.785398
1,1664,2,100,150,52.240300,1.451003
2,1664,2,100,150,40.215333,0.785398
1,1664,3,100,150,47.667400,2.859921
2,1664,3,100,150,36.905033,1.570796
1,1664,4,100,150,51.506833,2.902006
2,1664,4,100,150,39.048000,1.570796
1,1664,5,100,150,47.678200,5.719842
2,1664,5,100,150,36.926833,3.141593
1,1664,6,100,150,49.998467,5.804011
2,1664,6,100,150,39.855367,3.141593
1,1696,1,100,150,49.473500,1.429960
2,1696,1,100,150,38.509267,0.785398
1,1696,2,100,150,52.415033,1.451003
2,1696,2,100,150,39.469067,0.785398
1,1696,3,100,150,49.568900,2.859921
2,1696,3,100,150,37.991800,1.570796
1,1696,4,100,150,51.934900,2.902006
2,1696,4,100,150,39.563500,1.570796
1,1696,5,100,150,49.723000,5.719842
2,1696,5,100,150,38.860667,3.141593
1,1696,6,100,150,52.451133,5.804011
2,1696,6,100,150,40.371567,3.141593
1,1728,1,100,150,51.793767,1.429960
2,1728,1,100,150,39.946833,0.785398
1,1728,2,100,150,51.955567,1.451003
2,1728,2,100,150,41.584633,0.785398
1,1728,3,100,150,53.786667,2.859921
2,1728,3,100,150,41.513133,1.570796
1,1728,4,100,150,52.600033,2.902006
2,1728,4,100,150,39.799967,1.570796
1,1728,5,100,150,53.857767,5.719842
2,1728,5,100,150,42.582333,3.141593
1,1728,6,100,150,52.255933,5.804011
2,1728,6,100,150,40.101500,3.141593
1,1760,1,100,150,54.903033,1.429960
2,1760,1,100,150,44.217267,0.785398
1,1760,2,100,150,53.500467,1.451003
2,1760,2,100,150,41.787800,0.785398
1,1760,3,100,150,55.150200,2.859921
2,1760,3,100,150,41.428267,1.570796
1,1760,4,100,150,54.046067,2.902006
2,1760,4,100,150,41.751833,1.570796
1,1760,5,100,150,56.776100,5.719842
2,1760,5,100,150,43.149500,3.141593
1,1760,6,100,150,56.143267,5.804011
2,1760,6,100,150,43.005733,3.141593
1,1792,1,100,150,55.557500,1.429960
2,1792,1,100,150,43.568133,0.785398
1,1792,2,100,150,57.523900,1.451003
2,1792,2,100,150,43.795233,0.785398
1,1792,3,100,150,56.439567,2.859921
2,1792,3,100,150,44.054667,1.570796
1,1792,4,100,150,55.829200,2.902006
2,1792,4,100,150,44.024700,1.570796
1,1792,5,100,150,57.700500,5.719842
2,1792,5,100,150,45.015867,3.141593
1,1792,6,100,150,55.932500,5.804011
2,1792,6,100,150,43.879833,3.141593
1,1824,1,100,150,59.722400,1.429960
2,1824,1,100,150,46.478700,0.785398
1,1824,2,100,150,59.413533,1.451003
2,1824,2,100,150,44.416767,0.785398
1,1824,3,100,150,58.559533,2.859921
2,1824,3,100,150,45.183500,1.570796
1,1824,4,100,150,60.039400,2.902006
2,1824,4,100,150,46.774800,1.570796
1,1824,5,100,150,58.401900,5.719842
2,1824,5,100,150,44.421367,3.141593
1,1824,6,100,150,59.858733,5.804011
2,1824,6,100,150,46.536467,3.141593
1,1856,1,100,150,62.546867,1.429960
2,1856,1,100,150,48.647833,0.785398
1,1856,2,100,150,59.324000,1.451003
2,1856,2,100,150,45.558133,0.785398
1,1856,3,100,150,63.472567,2.859921
2,1856,3,100,150,49.094933,1.570796
1,1856,4,100,150,60.380267,2.902006
2,1856,4,100,150,46.648133,1.570796
1,1856,5,100,150,61.428867,5.719842
2,1856,5,100,150,46.510667,3.141593
1,1856,6,100,150,63.100033,5.804011
2,1856,6,100,150,49.795833,3.141593
1,1888,1,100,150,61.578633,1.429960
2,1888,1,100,150,47.428933,0.785398
1,1888,2,100,150,63.094200,1.451003
2,1888,2,100,150,48.400800,0.785398
1,1888,3,100,150,64.761633,2.859921
2,1888,3,100,150,49.632367,1.570796
1,1888,4,100,150,62.454567,2.902006
2,1888,4,100,150,48.391600,1.570796
1,1888,5,100,150,64.460267,5.719842
2,1888,5,100,150,49.041567,3.141593
1,1888,6,100,150,63.777033,5.804011
2,1888,6,100,150,50.055667,3.141593
1,1920,1,100,150,64.653900,1.429960
2,1920,1,100,150,50.109200,0.785398
1,1920,2,100,150,65.244233,1.451003
2,1920,2,100,150,50.298067,0.785398
1,1920,3,100,150,66.468233,2.859921
2,1920,3,100,150,52.089000,1.570796
1,1920,4,100,150,64.336333,2.902006
2,1920,4,100,150,50.443767,1.570796
1,1920,5,100,150,65.647100,5.719842
2,1920,5,100,150,50.494067,3.141593
1,1920,6,100,150,66.977233,5.804011
2,1920,6,100,150,51.246300,3.141593
1,1952,1,100,150,67.576067,1.429960
2,1952,1,100,150,52.254667,0.785398
1,1952,2,100,150,66.338900,1.451003
2,1952,2,100,150,50.816267,0.785398
1,1952,3,100,150,69.163800,2.859921
2,1952,3,100,150,52.155100,1.570796
1,1952,4,100,150,67.666433,2.902006
2,1952,4,100,150,52.628167,1.570796
1,1952,5,100,150,66.896333,5.719842
2,1952,5,100,150,51.734967,3.141593
1,1952,6,100,150,68.532100,5.804011
2,1952,6,100,150,53.090700,3.141593
1,1984,1,100,150,70.011267,1.429960
2,1984,1,100,150,54.621167,0.785398
1,1984,2,100,150,70.591200,1.451003
2,1984,2,100,150,54.712267,0.785398
1,1984,3,100,150,68.340367,2.859921
2,1984,3,100,150,53.856800,1.570796
1,1984,4,100,150,68.849567,2.902006
2,1984,4,100,150,53.451233,1.570796
1,1984,5,100,150,70.889667,5.719842
2,1984,5,100,150,53.314367,3.141593
1,1984,6,100,150,69.127633,5.804011
2,1984,6,100,150,53.576467,3.141593
1,2016,1,100,150,71.822200,1.429960
2,2016,1,100,150,54.910600,0.785398
1,2016,2,100,150,75.108767,1.451003
2,2016,2,100,150,56.776933,0.785398
1,2016,3,100,150,72.090033,2.859921
2,2016,3,100,150,56.007767,1.570796
1,2016,4,100,150,73.798033,2.902006
2,2016,4,100,150,57.683433,1.570796
1,2016,5,100,150,72.601967,5.719842
2,2016,5,100,150,56.069000,3.141593
1,2016,6,100,150,73.054767,5.804011
2,2016,6,100,150,57.286967,3.141593
1,2048,1,100,150,76.525967,1.429960
2,2048,1,100,150,59.972267,0.785398
1,2048,2,100,150,76.791133,1.451003
2,2048,2,100,150,60.173800,0.785398
1,2048,3,100,150,77.175000,2.859921
2,2048,3,100,150,60.627200,1.570796
1,2048,4,100,150,75.917900,2.902006
2,2048,4,100,150,58.353933,1.570796
1,2048,5,100,150,75.283033,5.719842
2,2048,5,100,150,57.441900,3.141593
1,2048,6,100,150,76.122167,5.804011
2,2048,6,100,150,58.073500,3.141593
