func,samples,boundsType,a,b,time,result
1,1024,4,100,15,3.834000,1.954308
2,1024,4,100,15,4.465000,2.045736
1,1024,5,100,15,3.776000,5.723673
2,1024,5,100,15,3.974000,3.262022
1,1024,6,100,15,4.154000,3.832163
2,1024,6,100,15,4.458000,3.143512
1,1024,1,100,150,3.761000,1.476466
2,1024,1,100,150,3.991000,1.578840
1,1024,2,100,150,5.339000,1.549641
2,1024,2,100,150,4.077000,2.098776
1,1024,3,100,150,3.769000,2.875557
2,1024,3,100,150,3.980000,2.353740
1,1024,4,100,150,3.785000,3.039115
2,1024,4,100,150,3.915000,1.803052
1,1024,5,100,150,3.902000,5.790767
2,1024,5,100,150,4.240000,3.454666
1,1024,6,100,150,3.737000,5.762603
2,1024,6,100,150,3.911000,4.597606
1,1024,1,100,1500,3.757000,1.503411
2,1024,1,100,1500,4.582000,2.223030
1,1024,2,100,1500,4.019000,1.363853
2,1024,2,100,1500,3.796000,3.641165
1,1024,3,100,1500,3.739000,2.986830
2,1024,3,100,1500,4.150000,3.038914
1,1024,4,100,1500,4.403000,2.975530
2,1024,4,100,1500,4.897000,1.475777
1,1024,5,100,1500,3.804000,5.687224
2,1024,5,100,1500,4.595000,3.078047
1,1024,6,100,1500,4.431000,6.060603
2,1024,6,100,1500,3.806000,2.264842
1,1024,1,1000,15,4.307000,1.567638
2,1024,1,1000,15,3.932000,0.001205
1,1024,2,1000,15,3.840000,1.009531
2,1024,2,1000,15,3.863000,0.889923
1,1024,3,1000,15,3.753000,3.254042
2,1024,3,1000,15,3.794000,3.000995
1,1024,4,1000,15,4.687000,1.948704
2,1024,4,1000,15,3.922000,1.916971
1,1024,5,1000,15,3.749000,8.423830
2,1024,5,1000,15,3.786000,0.000000
1,1024,6,1000,15,3.772000,3.833751
2,1024,6,1000,15,3.843000,2.668950
1,1024,1,1000,150,3.754000,1.746063
2,1024,1,1000,150,3.781000,9.765625
1,1024,2,1000,150,3.768000,1.600131
2,1024,2,1000,150,3.800000,2.248615
1,1024,3,1000,150,5.044000,3.513784
2,1024,3,1000,150,5.421000,0.000000
1,1024,4,1000,150,6.250000,3.177898
2,1024,4,1000,150,5.533000,1.151533
1,1024,5,1000,150,6.199000,5.260750
2,1024,5,1000,150,5.505000,39.778043
1,1024,6,1000,150,6.228000,6.348839
2,1024,6,1000,150,5.508000,6.046644
1,1024,1,1000,1500,6.221000,1.474709
2,1024,1,1000,1500,4.854000,0.178864
1,1024,2,1000,1500,3.811000,1.799989
2,1024,2,1000,1500,3.782000,1.982484
1,1024,3,1000,1500,3.793000,3.207986
2,1024,3,1000,1500,3.951000,0.006596
1,1024,4,1000,1500,3.903000,3.036071
2,1024,4,1000,1500,4.054000,10.779051
1,1024,5,1000,1500,3.763000,6.514075
2,1024,5,1000,1500,3.813000,0.263203
1,1024,6,1000,1500,4.127000,5.760974
2,1024,6,1000,1500,3.793000,0.000000
1,2048,1,10,15,7.743000,0.518113
2,2048,1,10,15,5.316000,1.563055
1,2048,2,10,15,7.515000,0.627451
2,2048,2,10,15,5.156000,1.587514
1,2048,3,10,15,7.518000,1.019751
2,2048,3,10,15,5.099000,2.092204
1,2048,4,10,15,7.521000,1.235352
2,2048,4,10,15,5.110000,2.230059
1,2048,5,10,15,8.022000,2.002319
2,2048,5,10,15,5.104000,2.873863
1,2048,6,10,15,7.486000,2.413782
2,2048,6,10,15,5.185000,2.752734
1,2048,1,10,150,8.959000,0.518000
2,2048,1,10,150,5.131000,1.639214
1,2048,2,10,150,7.542000,0.812609
2,2048,2,10,150,8.527000,1.916174
1,2048,3,10,150,7.739000,1.020020
2,2048,3,10,150,5.147000,2.142794
1,2048,4,10,150,7.544000,1.593114
2,2048,4,10,150,9.337000,2.412799
